Date/Time,Electricity:Facility [kWh](Hourly),Gas:Facility [kWh](Hourly),Heating:Electricity [kWh](Hourly),Heating:Gas [kWh](Hourly),Cooling:Electricity [kWh](Hourly),HVACFan:Fans:Electricity [kWh](Hourly),Electricity:HVAC [kWh](Hourly),Fans:Electricity [kWh](Hourly),General:InteriorLights:Electricity [kWh](Hourly),General:ExteriorLights:Electricity [kWh](Hourly),Appl:InteriorEquipment:Electricity [kWh](Hourly),Misc:InteriorEquipment:Electricity [kWh](Hourly),Water Heater:WaterSystems:Gas [kWh](Hourly) 
 05/01  04:00:00,0.604036217,4.826261804,0.00E+00,4.428219612,0.00E+00,0.121923432,0.121923432,0.121923432,6.37E-02,1.39E-02,7.40E-02,0.313421741,0.376454419
 05/01  05:00:00,0.662173118,5.287342201,0.00E+00,4.616226687,0.00E+00,0.127099884,0.127099884,0.127099884,6.73E-02,1.47E-02,8.63E-02,0.349753473,0.647025295
 05/01  06:00:00,0.814631495,6.211201742,0.00E+00,5.031204075,0.00E+00,0.138525575,0.138525575,0.138525575,9.56E-02,2.08E-02,0.138447925,0.404105744,1.152163787
 05/01  07:00:00,1.009511964,6.398516881,0.00E+00,5.076384287,0.00E+00,0.139769534,0.139769534,0.139769534,0.159348979,3.47E-02,0.214170713,0.42939263,1.292557011
 05/01  08:00:00,0.931948371,6.001531828,0.00E+00,4.720207193,0.00E+00,0.129962809,0.129962809,0.129962809,0.120397025,2.62E-02,0.275218413,0.363026666,1.256320188
 05/01  09:00:00,0.864680196,5.690275238,0.00E+00,4.523233359,0.00E+00,0.124539472,0.124539472,0.124539472,6.37E-02,1.39E-02,0.336436847,0.308965049,1.145761072
 05/01  10:00:00,0.885355685,5.963950406,0.00E+00,4.927916953,0.00E+00,0.135681741,0.135681741,0.135681741,5.31E-02,1.16E-02,0.351641513,0.316231395,1.014252157
 05/01  11:00:00,0.867654695,4.646215721,0.00E+00,3.728925417,0.00E+00,0.102669565,0.102669565,0.102669565,5.31E-02,1.16E-02,0.366855814,0.31632828,0.895502335
 05/01  12:00:00,0.831023085,3.768402088,0.00E+00,2.942796045,0.00E+00,8.10E-02,8.10E-02,8.10E-02,5.31E-02,1.16E-02,0.357197582,0.310999626,0.804185099
 05/01  13:00:00,0.793074181,3.124911764,0.00E+00,2.352643639,0.00E+00,6.48E-02,6.48E-02,6.48E-02,5.31E-02,1.16E-02,0.324743319,0.321753819,0.750106457
 05/01  14:00:00,0.767646697,2.40143309,0.00E+00,1.681981349,0.00E+00,4.63E-02,4.63E-02,4.63E-02,5.31E-02,1.16E-02,0.299663948,0.339871242,0.696042188
 05/01  15:00:00,0.783729858,1.997058495,0.00E+00,1.269368865,0.00E+00,3.49E-02,3.49E-02,3.49E-02,5.31E-02,1.16E-02,0.308215185,0.358763743,0.702978803
 05/01  16:00:00,0.899423887,2.043921122,0.00E+00,1.245286906,0.00E+00,3.43E-02,3.43E-02,3.43E-02,5.67E-02,1.23E-02,0.354668781,0.42435463,0.76940564
 05/01  17:00:00,1.103258084,2.593765974,0.00E+00,1.6491044,0.00E+00,4.54E-02,4.54E-02,4.54E-02,7.08E-02,1.54E-02,0.43896573,0.515523056,0.909153525
 05/01  18:00:00,1.198321888,2.640487893,0.00E+00,1.564985516,0.00E+00,4.31E-02,4.31E-02,4.31E-02,0.123938104,2.70E-02,0.397477157,0.559702442,1.036951353
 05/01  19:00:00,1.269201436,2.919567215,0.00E+00,1.822292898,0.00E+00,5.02E-02,5.02E-02,5.02E-02,0.247876208,5.40E-02,0.322310632,0.577722981,1.057482078
 05/01  20:00:00,1.494943707,3.340553021,0.00E+00,2.317861806,0.00E+00,6.38E-02,6.38E-02,6.38E-02,0.435553819,9.49E-02,0.285979117,0.597584328,0.981530973
 05/01  21:00:00,1.636205904,3.522373028,0.00E+00,2.594009045,0.00E+00,7.14E-02,7.14E-02,7.14E-02,0.570115244,0.124213568,0.269710545,0.583632943,0.88816468
 05/01  22:00:00,1.370445366,3.931512817,0.00E+00,3.157726325,0.00E+00,8.69E-02,8.69E-02,8.69E-02,0.44617714,9.72E-02,0.217943504,0.505059517,0.738999148
 05/01  23:00:00,1.081403655,4.171265711,0.00E+00,3.563537681,0.00E+00,9.81E-02,9.81E-02,9.81E-02,0.311615799,6.79E-02,0.147779479,0.438887323,0.577498474
 05/01  24:00:00,0.783331015,4.45679694,0.00E+00,4.025883579,0.00E+00,0.110845799,0.110845799,0.110845799,0.159348979,3.47E-02,9.83E-02,0.363026666,0.405908914
 05/02  01:00:00,0.674579966,4.814732683,0.00E+00,4.463930584,0.00E+00,0.122906672,0.122906672,0.122906672,9.56E-02,2.08E-02,8.39E-02,0.334251934,0.32777959
 05/02  02:00:00,0.626308355,5.036466588,0.00E+00,4.707351696,0.00E+00,0.129608855,0.129608855,0.129608855,6.37E-02,1.39E-02,7.16E-02,0.33037655,0.30635931
 05/02  03:00:00,0.61897121,5.215439573,0.00E+00,4.881151659,0.00E+00,0.134394139,0.134394139,0.134394139,6.37E-02,1.39E-02,6.41E-02,0.325726088,0.311852646
 05/02  04:00:00,0.621573844,5.459943713,0.00E+00,5.065180528,0.00E+00,0.139461058,0.139461058,0.139461058,6.37E-02,1.39E-02,7.40E-02,0.313421741,0.373175411
 05/02  05:00:00,0.674601296,5.734635137,0.00E+00,5.067614063,0.00E+00,0.139528061,0.139528061,0.139528061,6.73E-02,1.47E-02,8.63E-02,0.349753473,0.642930855
 05/02  06:00:00,0.810584462,6.058740853,0.00E+00,4.884217175,0.00E+00,0.134478542,0.134478542,0.134478542,9.56E-02,2.08E-02,0.138447925,0.404105744,1.146689799
 05/02  07:00:00,1.012276478,6.492925113,0.00E+00,5.176790572,0.00E+00,0.142534049,0.142534049,0.142534049,0.159348979,3.47E-02,0.214170713,0.42939263,1.286558959
 05/02  08:00:00,0.934396564,6.084961284,0.00E+00,4.809124787,0.00E+00,0.132411002,0.132411002,0.132411002,0.120397025,2.62E-02,0.275218413,0.363026666,1.250832051
 05/02  09:00:00,0.864319291,5.671902669,0.00E+00,4.510125399,0.00E+00,0.124178567,0.124178567,0.124178567,6.37E-02,1.39E-02,0.336436847,0.308965049,1.140496465
 05/02  10:00:00,0.875287123,5.593401556,0.00E+00,4.56223004,0.00E+00,0.125613179,0.125613179,0.125613179,5.31E-02,1.16E-02,0.351641513,0.316231395,1.00939022
 05/02  11:00:00,0.860043137,4.365624596,0.00E+00,3.45247609,0.00E+00,9.51E-02,9.51E-02,9.51E-02,5.31E-02,1.16E-02,0.366855814,0.31632828,0.891360537
 05/02  12:00:00,0.826860742,3.613456655,0.00E+00,2.791621092,0.00E+00,7.69E-02,7.69E-02,7.69E-02,5.31E-02,1.16E-02,0.357197582,0.310999626,0.80041462
 05/02  13:00:00,0.793034891,3.119770645,0.00E+00,2.351216667,0.00E+00,6.47E-02,6.47E-02,6.47E-02,5.31E-02,1.16E-02,0.324743319,0.321753819,0.74639231
 05/02  14:00:00,0.771200534,2.526939789,0.00E+00,1.811055555,0.00E+00,4.99E-02,4.99E-02,4.99E-02,5.31E-02,1.16E-02,0.299663948,0.339871242,0.69247468
 05/02  15:00:00,0.783997375,2.003333897,0.00E+00,1.27908498,0.00E+00,3.52E-02,3.52E-02,3.52E-02,5.31E-02,1.16E-02,0.308215185,0.358763743,0.69953809
 05/02  16:00:00,0.89238857,1.784011548,0.00E+00,0.989766458,0.00E+00,2.73E-02,2.73E-02,2.73E-02,5.67E-02,1.23E-02,0.354668781,0.42435463,0.765016513
 05/02  17:00:00,1.090961562,2.142611598,0.00E+00,1.202498687,0.00E+00,3.31E-02,3.31E-02,3.31E-02,7.08E-02,1.54E-02,0.43896573,0.515523056,0.904604862
 05/02  18:00:00,1.178424109,1.913117322,0.00E+00,0.842304643,0.00E+00,2.32E-02,2.32E-02,2.32E-02,0.123938104,2.70E-02,0.397477157,0.559702442,1.032261654
 05/02  19:00:00,1.251905293,2.287294399,0.00E+00,1.194102594,0.00E+00,3.29E-02,3.29E-02,3.29E-02,0.247876208,5.40E-02,0.322310632,0.577722981,1.053399567
 05/02  20:00:00,1.476965928,2.683968633,0.00E+00,1.66491468,0.00E+00,4.58E-02,4.58E-02,4.58E-02,0.435553819,9.49E-02,0.285979117,0.597584328,0.97789371
 05/02  21:00:00,1.617639753,2.844777494,0.00E+00,1.919692448,0.00E+00,5.29E-02,5.29E-02,5.29E-02,0.570115244,0.124213568,0.269710545,0.583632943,0.884885743
 05/02  22:00:00,1.351339301,3.234781792,0.00E+00,2.463800216,0.00E+00,6.78E-02,6.78E-02,6.78E-02,0.44617714,9.72E-02,0.217943504,0.505059517,0.736194231
 05/02  23:00:00,1.068338812,3.694111908,0.00E+00,3.089026797,0.00E+00,8.51E-02,8.51E-02,8.51E-02,0.311615799,6.79E-02,0.147779479,0.438887323,0.574855556
 05/02  24:00:00,0.777115412,4.229513092,0.00E+00,3.800134901,0.00E+00,0.104630196,0.104630196,0.104630196,0.159348979,3.47E-02,9.83E-02,0.363026666,0.404373744
 05/03  01:00:00,0.668986673,4.61038822,0.00E+00,4.260783964,0.00E+00,0.117313378,0.117313378,0.117313378,9.56E-02,2.08E-02,8.39E-02,0.334251934,0.326581747
 05/03  02:00:00,0.621359685,4.854987545,0.00E+00,4.527617587,0.00E+00,0.124660184,0.124660184,0.124660184,6.37E-02,1.39E-02,7.16E-02,0.33037655,0.304614377
 05/03  03:00:00,0.617717534,5.168195572,0.00E+00,4.835618551,0.00E+00,0.133140463,0.133140463,0.133140463,6.37E-02,1.39E-02,6.41E-02,0.325726088,0.310141753
 05/03  04:00:00,0.61964438,5.388097357,0.00E+00,4.995103014,0.00E+00,0.137531594,0.137531594,0.137531594,6.37E-02,1.39E-02,7.40E-02,0.313421741,0.37140657
 05/03  05:00:00,0.671602007,5.622902578,0.00E+00,4.958680869,0.00E+00,0.136528773,0.136528773,0.136528773,6.73E-02,1.47E-02,8.63E-02,0.349753473,0.640131489
 05/03  06:00:00,0.814908329,6.211240578,0.00E+00,5.041258595,0.00E+00,0.138802409,0.138802409,0.138802409,9.56E-02,2.08E-02,0.138447925,0.404105744,1.142148103
 05/03  07:00:00,0.991950391,5.749452099,0.00E+00,4.438553655,0.00E+00,0.122207962,0.122207962,0.122207962,0.159348979,3.47E-02,0.214170713,0.42939263,1.281322861
 05/03  08:00:00,0.916094786,5.415457432,0.00E+00,4.144410129,0.00E+00,0.114109224,0.114109224,0.114109224,0.120397025,2.62E-02,0.275218413,0.363026666,1.246042856
 05/03  09:00:00,0.841742205,4.847792614,0.00E+00,3.690132949,0.00E+00,0.101601481,0.101601481,0.101601481,6.37E-02,1.39E-02,0.336436847,0.308965049,1.136378859
 05/03  10:00:00,0.84694488,4.560599204,0.00E+00,3.532848933,0.00E+00,9.73E-02,9.73E-02,9.73E-02,5.31E-02,1.16E-02,0.351641513,0.316231395,1.005968975
 05/03  11:00:00,0.840660356,3.659072582,0.00E+00,2.748499761,0.00E+00,7.57E-02,7.57E-02,7.57E-02,5.31E-02,1.16E-02,0.366855814,0.31632828,0.888784852
 05/03  12:00:00,0.814058364,3.146066203,0.00E+00,2.326642868,0.00E+00,6.41E-02,6.41E-02,6.41E-02,5.31E-02,1.16E-02,0.357197582,0.310999626,0.798002392
 05/03  13:00:00,0.782124209,2.720791662,0.00E+00,1.954944217,0.00E+00,5.38E-02,5.38E-02,5.38E-02,5.31E-02,1.16E-02,0.324743319,0.321753819,0.743685777
 05/03  14:00:00,0.76466472,2.287200194,0.00E+00,1.573676914,0.00E+00,4.33E-02,4.33E-02,4.33E-02,5.31E-02,1.16E-02,0.299663948,0.339871242,0.690113726
 05/03  15:00:00,0.780583296,1.876727846,0.00E+00,1.155086757,0.00E+00,3.18E-02,3.18E-02,3.18E-02,5.31E-02,1.16E-02,0.308215185,0.358763743,0.696930262
 05/03  16:00:00,0.891708962,1.75669583,0.00E+00,0.965083312,0.00E+00,2.66E-02,2.66E-02,2.66E-02,5.67E-02,1.23E-02,0.354668781,0.42435463,0.762383942
 05/03  17:00:00,1.091195195,2.147788281,0.00E+00,1.210984197,0.00E+00,3.33E-02,3.33E-02,3.33E-02,7.08E-02,1.54E-02,0.43896573,0.515523056,0.901296034
 05/03  18:00:00,1.184638297,2.135221601,0.00E+00,1.068001945,0.00E+00,2.94E-02,2.94E-02,2.94E-02,0.123938104,2.70E-02,0.397477157,0.559702442,1.028668631
 05/03  19:00:00,1.252587047,2.30790802,0.00E+00,1.21886367,0.00E+00,3.36E-02,3.36E-02,3.36E-02,0.247876208,5.40E-02,0.322310632,0.577722981,1.049252112
 05/03  20:00:00,1.473161456,2.541770937,0.00E+00,1.526737506,0.00E+00,4.20E-02,4.20E-02,4.20E-02,0.435553819,9.49E-02,0.285979117,0.597584328,0.973873188
 05/03  21:00:00,1.617558586,2.838618777,0.00E+00,1.916744481,0.00E+00,5.28E-02,5.28E-02,5.28E-02,0.570115244,0.124213568,0.269710545,0.583632943,0.881674993
 05/03  22:00:00,1.351240973,3.228345595,0.00E+00,2.460228959,0.00E+00,6.77E-02,6.77E-02,6.77E-02,0.44617714,9.72E-02,0.217943504,0.505059517,0.73332929
 05/03  23:00:00,1.067931648,3.677248199,0.00E+00,3.074238715,0.00E+00,8.46E-02,8.46E-02,8.46E-02,0.311615799,6.79E-02,0.147779479,0.438887323,0.572779928
 05/03  24:00:00,0.77488587,4.146795615,0.00E+00,3.719158676,0.00E+00,0.102400655,0.102400655,0.102400655,0.159348979,3.47E-02,9.83E-02,0.363026666,0.402632492
 05/04  01:00:00,0.665932702,4.497585553,0.00E+00,4.149864749,0.00E+00,0.114259408,0.114259408,0.114259408,9.56E-02,2.08E-02,8.39E-02,0.334251934,0.324698295
 05/04  02:00:00,0.62238876,4.891040242,0.00E+00,4.56499326,0.00E+00,0.125689259,0.125689259,0.125689259,6.37E-02,1.39E-02,7.16E-02,0.33037655,0.303291401
 05/04  03:00:00,0.617650278,5.164562402,0.00E+00,4.833175834,0.00E+00,0.133073207,0.133073207,0.133073207,6.37E-02,1.39E-02,6.41E-02,0.325726088,0.3089513
 05/04  04:00:00,0.620023625,5.400282703,0.00E+00,5.008877076,0.00E+00,0.137910839,0.137910839,0.137910839,6.37E-02,1.39E-02,7.40E-02,0.313421741,0.369817855
 05/04  05:00:00,0.677718312,5.842594631,0.00E+00,5.180823079,0.00E+00,0.142645077,0.142645077,0.142645077,6.73E-02,1.47E-02,8.63E-02,0.349753473,0.637681333
 05/04  06:00:00,0.815009749,6.21127845,0.00E+00,5.044942161,0.00E+00,0.138903829,0.138903829,0.138903829,9.56E-02,2.08E-02,0.138447925,0.404105744,1.138502409
 05/04  07:00:00,1.0003004,6.048696888,0.00E+00,4.741823293,0.00E+00,0.130557971,0.130557971,0.130557971,0.159348979,3.47E-02,0.214170713,0.42939263,1.277298012
 05/04  08:00:00,0.922509869,5.644209097,0.00E+00,4.377403865,0.00E+00,0.120524307,0.120524307,0.120524307,0.120397025,2.62E-02,0.275218413,0.363026666,1.241800785
 05/04  09:00:00,0.842065771,4.855316536,0.00E+00,3.701884738,0.00E+00,0.101925047,0.101925047,0.101925047,6.37E-02,1.39E-02,0.336436847,0.308965049,1.132150992
 05/04  10:00:00,0.84622299,4.530697217,0.00E+00,3.506630125,0.00E+00,9.65E-02,9.65E-02,9.65E-02,5.31E-02,1.16E-02,0.351641513,0.316231395,1.002285796
 05/04  11:00:00,0.835415759,3.465312473,0.00E+00,2.558017686,0.00E+00,7.04E-02,7.04E-02,7.04E-02,5.31E-02,1.16E-02,0.366855814,0.31632828,0.885506818
 05/04  12:00:00,0.804831601,2.808057772,0.00E+00,1.991529815,0.00E+00,5.48E-02,5.48E-02,5.48E-02,5.31E-02,1.16E-02,0.357197582,0.310999626,0.795107013
 05/04  13:00:00,0.772180646,2.357064926,0.00E+00,1.593797213,0.00E+00,4.39E-02,4.39E-02,4.39E-02,5.31E-02,1.16E-02,0.324743319,0.321753819,0.741106046
 05/04  14:00:00,0.758110583,2.046787199,0.00E+00,1.335632784,0.00E+00,3.68E-02,3.68E-02,3.68E-02,5.31E-02,1.16E-02,0.299663948,0.339871242,0.687744861
 05/04  15:00:00,0.772578278,1.583848415,0.00E+00,0.86434708,0.00E+00,2.38E-02,2.38E-02,2.38E-02,5.31E-02,1.16E-02,0.308215185,0.358763743,0.694790509
 05/04  16:00:00,0.879287363,1.302903375,0.00E+00,0.513934846,0.00E+00,1.42E-02,1.42E-02,1.42E-02,5.67E-02,1.23E-02,0.354668781,0.42435463,0.759739952
 05/04  17:00:00,1.08035425,1.751317983,0.00E+00,0.817244558,0.00E+00,2.25E-02,2.25E-02,2.25E-02,7.08E-02,1.54E-02,0.43896573,0.515523056,0.898565376
 05/04  18:00:00,1.174744724,1.772874826,0.00E+00,0.70867055,0.00E+00,1.95E-02,1.95E-02,1.95E-02,0.123938104,2.70E-02,0.397477157,0.559702442,1.025653252
 05/04  19:00:00,1.245735735,2.056002314,0.00E+00,0.97002624,0.00E+00,2.67E-02,2.67E-02,2.67E-02,0.247876208,5.40E-02,0.322310632,0.577722981,1.046183836
 05/04  20:00:00,1.467868616,2.346674576,0.00E+00,1.334503249,0.00E+00,3.67E-02,3.67E-02,3.67E-02,0.435553819,9.49E-02,0.285979117,0.597584328,0.971011085
 05/04  21:00:00,1.612528784,2.653110314,0.00E+00,1.73406371,0.00E+00,4.77E-02,4.77E-02,4.77E-02,0.570115244,0.124213568,0.269710545,0.583632943,0.878847301
 05/04  22:00:00,1.345250324,3.008303928,0.00E+00,2.242650537,0.00E+00,6.17E-02,6.17E-02,6.17E-02,0.44617714,9.72E-02,0.217943504,0.505059517,0.730866047
 05/04  23:00:00,1.057803906,3.307642013,0.00E+00,2.70640241,0.00E+00,7.45E-02,7.45E-02,7.45E-02,0.311615799,6.79E-02,0.147779479,0.438887323,0.571010047
 05/04  24:00:00,0.758227265,3.540631309,0.00E+00,3.11412353,0.00E+00,8.57E-02,8.57E-02,8.57E-02,0.159348979,3.47E-02,9.83E-02,0.363026666,0.401503332
 05/05  01:00:00,0.645322157,3.748184382,0.00E+00,3.401296417,0.00E+00,9.36E-02,9.36E-02,9.36E-02,9.56E-02,2.08E-02,8.39E-02,0.334251934,0.323865456
 05/05  02:00:00,0.596583299,3.952629564,0.00E+00,3.627747256,0.00E+00,9.99E-02,9.99E-02,9.99E-02,6.37E-02,1.39E-02,7.16E-02,0.33037655,0.302126727
 05/05  03:00:00,0.59070351,4.184644926,0.00E+00,3.854477936,0.00E+00,0.106126439,0.106126439,0.106126439,6.37E-02,1.39E-02,6.41E-02,0.325726088,0.307731722
 05/05  04:00:00,0.592320133,4.393199048,0.00E+00,4.002695199,0.00E+00,0.110207347,0.110207347,0.110207347,6.37E-02,1.39E-02,7.40E-02,0.313421741,0.368916076
 05/05  05:00:00,0.649094063,4.801499113,0.00E+00,4.141199631,0.00E+00,0.114020829,0.114020829,0.114020829,6.73E-02,1.47E-02,8.63E-02,0.349753473,0.636209263
 05/05  06:00:00,0.783650119,5.06946403,0.00E+00,3.905970544,0.00E+00,0.107544199,0.107544199,0.107544199,9.56E-02,2.08E-02,0.138447925,0.404105744,1.135659606
 05/05  07:00:00,0.966334561,4.811575529,0.00E+00,3.508194995,0.00E+00,9.66E-02,9.66E-02,9.66E-02,0.159348979,3.47E-02,0.214170713,0.42939263,1.273804951
 05/05  08:00:00,0.886713569,4.340631391,0.00E+00,3.077293815,0.00E+00,8.47E-02,8.47E-02,8.47E-02,0.120397025,2.62E-02,0.275218413,0.363026666,1.238333128
 05/05  09:00:00,0.814549824,3.853210875,0.00E+00,2.702514463,0.00E+00,7.44E-02,7.44E-02,7.44E-02,6.37E-02,1.39E-02,0.336436847,0.308965049,1.129415606
 05/05  10:00:00,0.822254082,3.657907143,0.00E+00,2.636087145,0.00E+00,7.26E-02,7.26E-02,7.26E-02,5.31E-02,1.16E-02,0.351641513,0.316231395,1.000038702
 05/05  11:00:00,0.816642194,2.781278105,0.00E+00,1.876167882,0.00E+00,5.17E-02,5.17E-02,5.17E-02,5.31E-02,1.16E-02,0.366855814,0.31632828,0.883322255
 05/05  12:00:00,0.79041345,2.282307765,0.00E+00,1.467867236,0.00E+00,4.04E-02,4.04E-02,4.04E-02,5.31E-02,1.16E-02,0.357197582,0.310999626,0.793019585
 05/05  13:00:00,0.764914767,2.09130164,0.00E+00,1.329902855,0.00E+00,3.66E-02,3.66E-02,3.66E-02,5.31E-02,1.16E-02,0.324743319,0.321753819,0.739237118
 05/05  14:00:00,0.750896224,1.782955934,0.00E+00,1.073609575,0.00E+00,2.96E-02,2.96E-02,2.96E-02,5.31E-02,1.16E-02,0.299663948,0.339871242,0.685936804
 05/05  15:00:00,0.770081624,1.491142309,0.00E+00,0.773669422,0.00E+00,2.13E-02,2.13E-02,2.13E-02,5.31E-02,1.16E-02,0.308215185,0.358763743,0.69276206
 05/05  16:00:00,0.88129642,1.373765398,0.00E+00,0.586903152,0.00E+00,1.62E-02,1.62E-02,1.62E-02,5.67E-02,1.23E-02,0.354668781,0.42435463,0.75763367
 05/05  17:00:00,1.079567651,1.719891018,0.00E+00,0.788675528,0.00E+00,2.17E-02,2.17E-02,2.17E-02,7.08E-02,1.54E-02,0.43896573,0.515523056,0.89570744
 05/05  18:00:00,1.17363893,1.729435416,0.00E+00,0.668508476,0.00E+00,1.84E-02,1.84E-02,1.84E-02,0.123938104,2.70E-02,0.397477157,0.559702442,1.022375916
 05/05  19:00:00,1.237486383,1.752907892,0.00E+00,0.670412442,0.00E+00,1.85E-02,1.85E-02,1.85E-02,0.247876208,5.40E-02,0.322310632,0.577722981,1.042703212
 05/05  20:00:00,1.455451147,1.892339393,0.00E+00,0.883504782,0.00E+00,2.43E-02,2.43E-02,2.43E-02,0.435553819,9.49E-02,0.285979117,0.597584328,0.967674369
 05/05  21:00:00,1.591733657,1.894938388,0.00E+00,0.978791439,0.00E+00,2.69E-02,2.69E-02,2.69E-02,0.570115244,0.124213568,0.269710545,0.583632943,0.875947647
 05/05  22:00:00,1.321815952,2.15511162,0.00E+00,1.391521709,0.00E+00,3.83E-02,3.83E-02,3.83E-02,0.44617714,9.72E-02,0.217943504,0.505059517,0.728802566
 05/05  23:00:00,1.03304651,2.40690958,0.00E+00,1.807221783,0.00E+00,4.98E-02,4.98E-02,4.98E-02,0.311615799,6.79E-02,0.147779479,0.438887323,0.569458241
 05/05  24:00:00,0.735516805,2.714833314,0.00E+00,2.289286943,0.00E+00,6.30E-02,6.30E-02,6.30E-02,0.159348979,3.47E-02,9.83E-02,0.363026666,0.400541925
 05/06  01:00:00,0.629011462,3.019822221,0.00E+00,2.665542497,0.00E+00,7.34E-02,7.34E-02,7.34E-02,9.56E-02,2.08E-02,8.78E-02,0.334251934,0.331257215
 05/06  02:00:00,0.582279035,3.343869174,0.00E+00,3.013381616,0.00E+00,8.30E-02,8.30E-02,8.30E-02,6.37E-02,1.39E-02,7.42E-02,0.33037655,0.307731976
 05/06  03:00:00,0.576370305,3.620565937,0.00E+00,3.284309478,0.00E+00,9.04E-02,9.04E-02,9.04E-02,6.37E-02,1.39E-02,6.55E-02,0.325726088,0.313821191
 05/06  04:00:00,0.581804182,3.926348268,0.00E+00,3.523743679,0.00E+00,9.70E-02,9.70E-02,9.70E-02,6.37E-02,1.39E-02,7.66E-02,0.313421741,0.381016815
 05/06  05:00:00,0.640488132,4.375082822,0.00E+00,3.679844309,0.00E+00,0.101318201,0.101318201,0.101318201,6.73E-02,1.47E-02,9.04E-02,0.349753473,0.671148293
 05/06  06:00:00,0.794798085,5.168365515,0.00E+00,3.924945569,0.00E+00,0.108066644,0.108066644,0.108066644,9.56E-02,2.08E-02,0.149073446,0.404105744,1.215586066
 05/06  07:00:00,0.987315915,4.902886802,0.00E+00,3.501656557,0.00E+00,9.64E-02,9.64E-02,9.64E-02,0.159348979,3.47E-02,0.235332091,0.42939263,1.371654662
 05/06  08:00:00,0.931001188,4.874011189,0.00E+00,3.507692613,0.00E+00,9.66E-02,9.66E-02,9.66E-02,0.120397025,2.62E-02,0.30765574,0.363026666,1.34131413
 05/06  09:00:00,0.884430497,4.850636636,0.00E+00,3.605043102,0.00E+00,9.93E-02,9.93E-02,9.93E-02,6.37E-02,1.39E-02,0.381467942,0.308965049,1.224312727
 05/06  10:00:00,0.902315485,4.797452798,0.00E+00,3.694628929,0.00E+00,0.10172527,0.10172527,0.10172527,5.31E-02,1.16E-02,0.402557783,0.316231395,1.081042574
 05/06  11:00:00,0.921763488,4.760189398,0.00E+00,3.787762992,0.00E+00,0.104289557,0.104289557,0.104289557,5.31E-02,1.16E-02,0.419344616,0.31632828,0.950638437
 05/06  12:00:00,0.890093777,4.223702549,0.00E+00,3.351760938,0.00E+00,9.23E-02,9.23E-02,9.23E-02,5.31E-02,1.16E-02,0.405008127,0.310999626,0.850520668
 05/06  13:00:00,0.851336476,3.696134701,0.00E+00,2.885606855,0.00E+00,7.95E-02,7.95E-02,7.95E-02,5.31E-02,1.16E-02,0.368331386,0.321753819,0.788366178
 05/06  14:00:00,0.82540969,3.112580518,0.00E+00,2.358885322,0.00E+00,6.49E-02,6.49E-02,6.49E-02,5.31E-02,1.16E-02,0.338789551,0.339871242,0.730285642
 05/06  15:00:00,0.837539001,2.639686225,0.00E+00,1.877728536,0.00E+00,5.17E-02,5.17E-02,5.17E-02,5.31E-02,1.16E-02,0.345274187,0.358763743,0.737246862
 05/06  16:00:00,0.943690964,2.390160058,0.00E+00,1.548524567,0.00E+00,4.26E-02,4.26E-02,4.26E-02,5.67E-02,1.23E-02,0.390586729,0.42435463,0.812406915
 05/06  17:00:00,1.138486616,2.641947319,0.00E+00,1.644621606,0.00E+00,4.53E-02,4.53E-02,4.53E-02,7.08E-02,1.54E-02,0.474317689,0.515523056,0.961817664
 05/06  18:00:00,1.222869811,2.357518171,0.00E+00,1.210417576,0.00E+00,3.33E-02,3.33E-02,3.33E-02,0.123938104,2.70E-02,0.4317875,0.559702442,1.10854957
 05/06  19:00:00,1.291348462,2.562621092,0.00E+00,1.382906319,0.00E+00,3.81E-02,3.81E-02,3.81E-02,0.247876208,5.40E-02,0.356555414,0.577722981,1.139922535
 05/06  20:00:00,1.511948442,2.771428256,0.00E+00,1.669531491,0.00E+00,4.60E-02,4.60E-02,4.60E-02,0.435553819,9.49E-02,0.320834515,0.597584328,1.060736523
 05/06  21:00:00,1.655545016,2.99731057,0.00E+00,2.003168762,0.00E+00,5.52E-02,5.52E-02,5.52E-02,0.570115244,0.124213568,0.305317431,0.583632943,0.953942505
 05/06  22:00:00,1.379434171,3.281160049,0.00E+00,2.456595683,0.00E+00,6.76E-02,6.76E-02,6.76E-02,0.44617714,9.72E-02,0.246236739,0.505059517,0.789777021
 05/06  23:00:00,1.082710678,3.683867002,0.00E+00,3.0467873,0.00E+00,8.39E-02,8.39E-02,8.39E-02,0.311615799,6.79E-02,0.163314337,0.438887323,0.606850147
 05/06  24:00:00,0.779773768,4.096958821,0.00E+00,3.657931297,0.00E+00,0.100714864,0.100714864,0.100714864,0.159348979,3.47E-02,0.104853163,0.363026666,0.414023077
